word	sentiment	vaue
clear	POSITIVE	1
cliched	NEGATIVE	-1
clown	POSITIVE	1
cocksucker	NEGATIVE	-1
cocksuckers	NEGATIVE	-1
cold	NEGATIVE	-1
collapse	NEGATIVE	-1
comme-il-faut	POSITIVE	1
commotions	NEGATIVE	-1
complex	NEGATIVE	-1
concern	NEGATIVE	-1
conflict	NEGATIVE	-1
coola	POSITIVE	1
coolare	POSITIVE	1
coolares	POSITIVE	1
coolas	POSITIVE	1
coolastes	VERY POSITIVE	1
coolaste	VERY POSITIVE	1
coolasts	POSITIVE	1
coolast	VERY POSITIVE	1
coole	POSITIVE	1
cooles	POSITIVE	1
coolhet	POSITIVE	1
cool	POSITIVE	1
cools	POSITIVE	1
coolt	POSITIVE	1
coolts	POSITIVE	1
coroankrisen	NEGATIVE	-1
coronabedrägerierna	NEGATIVE	-1
coronabedrägeri	NEGATIVE	-1
corona-bluffen	NEGATIVE	-1
coronabluffen	NEGATIVE	-1
coronabluff	NEGATIVE	-1
coronafuskande	NEGATIVE	-1
coronafusket	NEGATIVE	-1
coronafusk	NEGATIVE	-1
coronahysteriker	NEGATIVE	-1
corona-hysteri	NEGATIVE	-1
coronahysteri	NEGATIVE	-1
corona-hysterin	NEGATIVE	-1
coronahysterin	NEGATIVE	-1
coronailskan	NEGATIVE	-1
coronaisoleringen	NEGATIVE	-1
coronaisolering	NEGATIVE	-1
coronakarantänen	NEGATIVE	-1
coronakarantän	NEGATIVE	-1
coronakatastrofen	NEGATIVE	-1
coronakatastrof	NEGATIVE	-1
coronakrasslig	NEGATIVE	-1
corona-krisen	NEGATIVE	-1
coronakrisen	NEGATIVE	-1
corona-krisens	NEGATIVE	-1
coronakrisens	NEGATIVE	-1
corona-kris	NEGATIVE	-1
coronakris	NEGATIVE	-1
coronapesten	NEGATIVE	-1
corona-problematiken	NEGATIVE	-1
coronaproblemet	NEGATIVE	-1
coronapropaganda	NEGATIVE	-1
coronaprotester	NEGATIVE	-1
coronarestriktionerna	NEGATIVE	-1
coronarestriktioner	NEGATIVE	-1
coronasatan	NEGATIVE	-1
coronaskandal	NEGATIVE	-1
corona-skiten	NEGATIVE	-1
coronaskräcken	NEGATIVE	-1
coronaskräck	NEGATIVE	-1
coronasmitta	NEGATIVE	-1
coronasvindel	NEGATIVE	-1
coronasyndare	NEGATIVE	-1
coronatröttheten	NEGATIVE	-1
coronatrötthet	NEGATIVE	-1
coronavirus-bluffen	NEGATIVE	-1
coronaviruskrisen	NEGATIVE	-1
coronavirus	NEGATIVE	-1
coronavirus-rädslan	NEGATIVE	-1
coronavrede	NEGATIVE	-1
corona-ångest	NEGATIVE	-1
coronaångest	NEGATIVE	-1
coronkrisens	NEGATIVE	-1
correct	POSITIVE	1
covid19bluffen	NEGATIVE	-1
covid-19-infektion	NEGATIVE	-1
covid-19-katastrofen	NEGATIVE	-1
covid-19-krisen	NEGATIVE	-1
covid-19	NEGATIVE	-1
covid19	NEGATIVE	-1
covid-19-tröttheten	NEGATIVE	-1
covid-19-trötthet	NEGATIVE	-1
covidbedrägeriet	NEGATIVE	-1
covidbluffen	NEGATIVE	-1
coviddårarna	NEGATIVE	-1
coviddöda	NEGATIVE	-1
coviden	NEGATIVE	-1
covidfusket	NEGATIVE	-1
covidfusk	NEGATIVE	-1
covidförstörda	NEGATIVE	-1
covid-hysterin	NEGATIVE	-1
covidhysterin	NEGATIVE	-1
covidinfektion	NEGATIVE	-1
covid-krisen	NEGATIVE	-1
covidkrisen	NEGATIVE	-1
covid-krisens	NEGATIVE	-1
covidkrisens	NEGATIVE	-1
covidkris	NEGATIVE	-1
covid	NEGATIVE	-1
covid-sjukdomen	NEGATIVE	-1
covid-skiten	NEGATIVE	-1
covidskiten	NEGATIVE	-1
covidskrisen	NEGATIVE	-1
covidsnuvan	NEGATIVE	-1
covid-tröttheten	NEGATIVE	-1
covid-trötthet	NEGATIVE	-1
covidutbrottet	NEGATIVE	-1
covidvirus	NEGATIVE	-1
covidångest	NEGATIVE	-1
covsnuvan	NEGATIVE	-1
crabby	NEGATIVE	-1
crack	NEGATIVE	-1
cranky	NEGATIVE	-1
craps	NEGATIVE	-1
crazy	POSITIVE	1
creative	POSITIVE	1
credden	POSITIVE	1
creddens	POSITIVE	1
credd	POSITIVE	1
credds	POSITIVE	1
creden	POSITIVE	1
credens	POSITIVE	1
cred	POSITIVE	1
creds	POSITIVE	1
creepy	NEGATIVE	-1
crime	NEGATIVE	-1
critical	NEGATIVE	-1
cronyism	NEGATIVE	-1
cuplrit	NEGATIVE	-1
curlade	NEGATIVE	-1
curlades	NEGATIVE	-1
curlad	NEGATIVE	-1
curlads	NEGATIVE	-1
curlandena	NEGATIVE	-1
curlandenas	NEGATIVE	-1
curlande	NEGATIVE	-1
curlanden	NEGATIVE	-1
curlandens	NEGATIVE	-1
curlandes	NEGATIVE	-1
curlandet	NEGATIVE	-1
curlandets	NEGATIVE	-1
curla	NEGATIVE	-1
curlar	NEGATIVE	-1
curlas	NEGATIVE	-1
curlat	NEGATIVE	-1
curlats	NEGATIVE	-1
curlingförälder	NEGATIVE	-1
curlingföräldern	NEGATIVE	-1
curlingförälderns	NEGATIVE	-1
curlingförälders	NEGATIVE	-1
curlingföräldrarna	NEGATIVE	-1
curlingföräldrar	NEGATIVE	-1
curlingföräldrars	NEGATIVE	-1
curt	NEGATIVE	-1
cussed	NEGATIVE	-1
cyberattacken	NEGATIVE	-1
cyberattacker	NEGATIVE	-1
cyberbrott	NEGATIVE	-1
cykrlstölder	NEGATIVE	-1
cyniker	NEGATIVE	-1
cyniska	NEGATIVE	-1
cyniskare	NEGATIVE	-1
cyniskares	NEGATIVE	-1
cyniskas	NEGATIVE	-1
cyniskastes	VERY NEGATIVE	1
cyniskaste	VERY NEGATIVE	1
cyniskasts	NEGATIVE	-1
cyniskast	VERY NEGATIVE	1
cyniske	NEGATIVE	-1
cyniskes	NEGATIVE	-1
cynisk	NEGATIVE	-1
cynisks	NEGATIVE	-1
cyniskt	NEGATIVE	-1
cyniskts	NEGATIVE	-1
cynismen	NEGATIVE	-1
cynismens	NEGATIVE	-1
cynismerna	NEGATIVE	-1
cynismer	NEGATIVE	-1
cynismers	NEGATIVE	-1
cynism	NEGATIVE	-1
cynisms	NEGATIVE	-1
daltade	NEGATIVE	-1
daltades	NEGATIVE	-1
daltandena	NEGATIVE	-1
daltandenas	NEGATIVE	-1
daltande	NEGATIVE	-1
daltanden	NEGATIVE	-1
daltandens	NEGATIVE	-1
daltandes	NEGATIVE	-1
daltandet	NEGATIVE	-1
daltandets	NEGATIVE	-1
dalta	NEGATIVE	-1
daltar	NEGATIVE	-1
daltas	NEGATIVE	-1
daltat	NEGATIVE	-1
daltats	NEGATIVE	-1
daltet	NEGATIVE	-1
daltets	NEGATIVE	-1
dalt	NEGATIVE	-1
dalts	NEGATIVE	-1
damage	NEGATIVE	-1
dammig	NEGATIVE	-1
damm	NEGATIVE	-1
danken	POSITIVE	1
danke	POSITIVE	1
dan	NEGATIVE	-1
dann	NEGATIVE	-1
dansant	POSITIVE	1
dansbandskrisen	NEGATIVE	-1
dansvänlig	POSITIVE	1
dark	NEGATIVE	-1
darknet	NEGATIVE	-1
darrande	NEGATIVE	-1
darrig	NEGATIVE	-1
darrigt	NEGATIVE	-1
darrningar	NEGATIVE	-1
daska	NEGATIVE	-1
dassiga	NEGATIVE	-1
dassigare	NEGATIVE	-1
dassigares	NEGATIVE	-1
dassigas	NEGATIVE	-1
dassigastes	VERY NEGATIVE	1
dassigaste	VERY NEGATIVE	1
dassigasts	NEGATIVE	-1
dassigast	VERY NEGATIVE	1
dassige	NEGATIVE	-1
dassiges	NEGATIVE	-1
dassig	NEGATIVE	-1
dassigs	NEGATIVE	-1
dassigt	NEGATIVE	-1
dassigts	NEGATIVE	-1
datahaverierna	NEGATIVE	-1
datahaverier	NEGATIVE	-1
datahaveriers	NEGATIVE	-1
datahaveriet	NEGATIVE	-1
datahaveriets	NEGATIVE	-1
datahaveri	NEGATIVE	-1
datahaveris	NEGATIVE	-1
datahaverit	NEGATIVE	-1
datahaverits	NEGATIVE	-1
dataintrången	NEGATIVE	-1
dataintrångens	NEGATIVE	-1
dataintrånget	NEGATIVE	-1
dataintrångets	NEGATIVE	-1
dataintrång	NEGATIVE	-1
dataintrångs	NEGATIVE	-1
datorhaverierna	NEGATIVE	-1
datorhaverier	NEGATIVE	-1
datorhaveriers	NEGATIVE	-1
datorhaveriet	NEGATIVE	-1
datorhaveriets	NEGATIVE	-1
datorhaveri	NEGATIVE	-1
datorhaveris	NEGATIVE	-1
datorhaverit	NEGATIVE	-1
datorhaverits	NEGATIVE	-1
datorintrången	NEGATIVE	-1
datorintrångens	NEGATIVE	-1
datorintrånget	NEGATIVE	-1
datorintrångets	NEGATIVE	-1
datorintrång	NEGATIVE	-1
datorintrångs	NEGATIVE	-1
deadbeat	NEGATIVE	-1
dead	NEGATIVE	-1
death	NEGATIVE	-1
deaths	NEGATIVE	-1
debacle	NEGATIVE	-1
debaserare	NEGATIVE	-1
debattmongo	NEGATIVE	-1
debaucher	NEGATIVE	-1
debila	NEGATIVE	-1
debil	NEGATIVE	-1
debilt	NEGATIVE	-1
debutsymtom	NEGATIVE	-1
dedikerad	POSITIVE	1
defaitismen	NEGATIVE	-1
defaitismens	NEGATIVE	-1
defaitismerna	NEGATIVE	-1
defaitismer	NEGATIVE	-1
defaitismers	NEGATIVE	-1
defaitism	NEGATIVE	-1
defaitisms	NEGATIVE	-1
defaitist	NEGATIVE	-1
defekta	NEGATIVE	-1
defekter	NEGATIVE	-1
defekt	NEGATIVE	-1
defekttillstånd	NEGATIVE	-1
defensiv	NEGATIVE	-1
defilerade	POSITIVE	1
defilerades	POSITIVE	1
defilerad	POSITIVE	1
defilerads	POSITIVE	1
defilerandena	POSITIVE	1
defilerandenas	POSITIVE	1
defileranden	POSITIVE	1
defilerandens	POSITIVE	1
defilerande	POSITIVE	1
defilerandes	POSITIVE	1
defilerandet	POSITIVE	1
defilerandets	POSITIVE	1
defilera	POSITIVE	1
defilerar	POSITIVE	1
defileras	POSITIVE	1
defilerat	POSITIVE	1
defilerats	POSITIVE	1
defiler	NEGATIVE	-1
deformerade	NEGATIVE	-1
deformerad	NEGATIVE	-1
deformera	NEGATIVE	-1
deformeras	NEGATIVE	-1
deformitet	NEGATIVE	-1
degeneration	NEGATIVE	-1
degenerativa	NEGATIVE	-1
degenerativ	NEGATIVE	-1
degenererade	NEGATIVE	-1
degenererad	NEGATIVE	-1
degenerera	NEGATIVE	-1
degenererat	NEGATIVE	-1
degenererbar	NEGATIVE	-1
degenereringarna	NEGATIVE	-1
degenereringar	NEGATIVE	-1
degenereringars	NEGATIVE	-1
degenereringen	NEGATIVE	-1
degenereringens	NEGATIVE	-1
degenerering	NEGATIVE	-1
degenererings	NEGATIVE	-1
degradera	NEGATIVE	-1
degraderar	NEGATIVE	-1
degraderas	NEGATIVE	-1
degraderingarna	NEGATIVE	-1
degraderingar	NEGATIVE	-1
degraderingars	NEGATIVE	-1
degraderingen	NEGATIVE	-1
degraderingens	NEGATIVE	-1
degradering	NEGATIVE	-1
degraderings	NEGATIVE	-1
dejlig	POSITIVE	1
dekadens	NEGATIVE	-1
dekadent	NEGATIVE	-1
deklamera	NEGATIVE	-1
deklinera	NEGATIVE	-1
deklinerbar	NEGATIVE	-1
dekorationen	POSITIVE	1
dekorationens	POSITIVE	1
dekorationerna	POSITIVE	1
dekorationer	POSITIVE	1
dekorationers	POSITIVE	1
dekoration	POSITIVE	1
dekorations	POSITIVE	1
dekorativ	POSITIVE	1
dekorerade	POSITIVE	1
dekorerades	POSITIVE	1
dekorerad	POSITIVE	1
dekorerads	POSITIVE	1
dekorerandena	POSITIVE	1
dekorerandenas	POSITIVE	1
dekoreranden	POSITIVE	1
dekorerandens	POSITIVE	1
dekorerande	POSITIVE	1
dekorerandes	POSITIVE	1
dekorerandet	POSITIVE	1
dekorerandets	POSITIVE	1
dekorera	POSITIVE	1
dekorerar	POSITIVE	1
dekoreras	POSITIVE	1
dekorerat	POSITIVE	1
dekorerats	POSITIVE	1
delaktig	NEGATIVE	-1
delande	NEGATIVE	-1
delikata	POSITIVE	1
delikatare	POSITIVE	1
delikatares	POSITIVE	1
delikatas	POSITIVE	1
delikataste	POSITIVE	1
delikatastes	POSITIVE	1
delikatast	POSITIVE	1
delikatasts	POSITIVE	1
delikate	POSITIVE	1
delikates	POSITIVE	1
delikatessaffärer	POSITIVE	1
delikatessen	POSITIVE	1
delikatessens	POSITIVE	1
delikatesserna	POSITIVE	1
delikatesser	POSITIVE	1
delikatessers	POSITIVE	1
delikatessjäven	NEGATIVE	-1
delikatessjävens	NEGATIVE	-1
delikatessjävet	NEGATIVE	-1
delikatessjävets	NEGATIVE	-1
delikatessjäv	NEGATIVE	-1
delikatessjävs	NEGATIVE	-1
delikatess	POSITIVE	1
delikat	POSITIVE	1
delikats	POSITIVE	1
delirium	NEGATIVE	-1
delning	NEGATIVE	-1
deltagande	POSITIVE	1
deltagandes	POSITIVE	1
deltagandet	POSITIVE	1
deltagandets	POSITIVE	1
demagogien	NEGATIVE	-1
demagogiens	NEGATIVE	-1
demagogi	NEGATIVE	-1
demagogin	NEGATIVE	-1
demagogins	NEGATIVE	-1
demagogis	NEGATIVE	-1
demens	NEGATIVE	-1
demenssjukdom	NEGATIVE	-1
demokratien	POSITIVE	1
demokratiens	POSITIVE	1
demokratierna	POSITIVE	1
demokratier	POSITIVE	1
demokratiers	POSITIVE	1
demokratin	POSITIVE	1
demokratins	POSITIVE	1
demokrati	POSITIVE	1
demokratiska	POSITIVE	1
demokratiskare	POSITIVE	1
demokratiskares	POSITIVE	1
demokratiskas	POSITIVE	1
demokratiskastes	VERY POSITIVE	1
demokratiskaste	VERY POSITIVE	1
demokratiskasts	POSITIVE	1
demokratiskast	VERY POSITIVE	1
demokratiske	POSITIVE	1
demokratiskes	POSITIVE	1
demokratisk	POSITIVE	1
demokratisks	POSITIVE	1
demokratiskt	POSITIVE	1
demokratiskts	POSITIVE	1
demokratis	POSITIVE	1
demoniserade	NEGATIVE	-1
demoniserades	NEGATIVE	-1
demoniserad	NEGATIVE	-1
demoniserads	NEGATIVE	-1
demoniserande	NEGATIVE	-1
demoniserandes	NEGATIVE	-1
demoniserandet	NEGATIVE	-1
demoniserandets	NEGATIVE	-1
demonisera	NEGATIVE	-1
demoniserar	NEGATIVE	-1
demoniseras	NEGATIVE	-1
demoniserat	NEGATIVE	-1
demoniserats	NEGATIVE	-1
demonisering	NEGATIVE	-1
demonisk	NEGATIVE	-1
demon	NEGATIVE	-1
demonstranter	NEGATIVE	-1
demonstrationer	NEGATIVE	-1
demonstration	NEGATIVE	-1
demonstrerar	NEGATIVE	-1
demoraliserade	NEGATIVE	-1
demoraliserades	NEGATIVE	-1
demoraliserad	NEGATIVE	-1
demoraliserads	NEGATIVE	-1
demoraliserandena	NEGATIVE	-1
demoraliserandenas	NEGATIVE	-1
demoraliserande	NEGATIVE	-1
demoraliseranden	NEGATIVE	-1
demoraliserandens	NEGATIVE	-1
demoraliserandes	NEGATIVE	-1
demoraliserandet	NEGATIVE	-1
demoraliserandets	NEGATIVE	-1
demoralisera	NEGATIVE	-1
demoraliserar	NEGATIVE	-1
demoraliseras	NEGATIVE	-1
demoraliserat	NEGATIVE	-1
demoraliserats	NEGATIVE	-1
dengue	NEGATIVE	-1
depopulationsfråga	NEGATIVE	-1
deportationerna	NEGATIVE	-1
deportationer	NEGATIVE	-1
deporterades	NEGATIVE	-1
deportera	NEGATIVE	-1
deporterar	NEGATIVE	-1
deportering	NEGATIVE	-1
deppade	NEGATIVE	-1
deppades	NEGATIVE	-1
deppad	NEGATIVE	-1
deppads	NEGATIVE	-1
deppandena	NEGATIVE	-1
deppandenas	NEGATIVE	-1
deppande	NEGATIVE	-1
deppanden	NEGATIVE	-1
deppandens	NEGATIVE	-1
deppandes	NEGATIVE	-1
deppandet	NEGATIVE	-1
deppandets	NEGATIVE	-1
deppa	NEGATIVE	-1
deppar	NEGATIVE	-1
deppas	NEGATIVE	-1
deppat	NEGATIVE	-1
deppats	NEGATIVE	-1
deppiga	NEGATIVE	-1
deppigare	NEGATIVE	-1
deppigares	NEGATIVE	-1
deppigas	NEGATIVE	-1
deppigaste	NEGATIVE	-1
deppigastes	NEGATIVE	-1
deppigast	NEGATIVE	-1
deppigasts	NEGATIVE	-1
deppige	NEGATIVE	-1
deppiges	NEGATIVE	-1
deppigheten	NEGATIVE	-1
deppighetens	NEGATIVE	-1
deppigheter	NEGATIVE	-1
deppighet	NEGATIVE	-1
deppighets	NEGATIVE	-1
deppig	NEGATIVE	-1
deppigs	NEGATIVE	-1
deppigt	NEGATIVE	-1
deppigts	NEGATIVE	-1
depraverad	NEGATIVE	-1
depressionen	NEGATIVE	-1
depressionens	NEGATIVE	-1
depressionerna	NEGATIVE	-1
depressioner	NEGATIVE	-1
depressioners	NEGATIVE	-1
depression	NEGATIVE	-1
depressions	NEGATIVE	-1
depressiva	NEGATIVE	-1
depressiv	NEGATIVE	-1
deprimerade	NEGATIVE	-1
deprimerades	NEGATIVE	-1
deprimerad	NEGATIVE	-1
deprimerads	NEGATIVE	-1
deprimerande	NEGATIVE	-1
deprimerat	NEGATIVE	-1
deprimerats	NEGATIVE	-1
desillusionerade	NEGATIVE	-1
desillusionerades	NEGATIVE	-1
desillusionerad	NEGATIVE	-1
desillusionerads	NEGATIVE	-1
desillusionerat	NEGATIVE	-1
desillusionerats	NEGATIVE	-1
desillusioner	NEGATIVE	-1
desillusion	NEGATIVE	-1
desinformationen	NEGATIVE	-1
desinformationens	NEGATIVE	-1
desinformationerna	NEGATIVE	-1
desinformationer	NEGATIVE	-1
desinformationers	NEGATIVE	-1
desinformation	NEGATIVE	-1
desinformationsindustri	NEGATIVE	-1
desinformationskampanj	NEGATIVE	-1
desinformations	NEGATIVE	-1
desinformatören	NEGATIVE	-1
desinformerade	NEGATIVE	-1
desinformerades	NEGATIVE	-1
desinformerad	NEGATIVE	-1
desinformerads	NEGATIVE	-1
desinformerandena	NEGATIVE	-1
desinformerandenas	NEGATIVE	-1
desinformerande	NEGATIVE	-1
desinformeranden	NEGATIVE	-1
desinformerandens	NEGATIVE	-1
desinformerandes	NEGATIVE	-1
desinformerandet	NEGATIVE	-1
desinformerandets	NEGATIVE	-1
desinformera	NEGATIVE	-1
desinformerar	NEGATIVE	-1
desinformeras	NEGATIVE	-1
desinformerat	NEGATIVE	-1
desinformerats	NEGATIVE	-1
desintegrera	NEGATIVE	-1
desorienterad	NEGATIVE	-1
desperata	NEGATIVE	-1
desperationen	NEGATIVE	-1
desperationens	NEGATIVE	-1
desperationerna	NEGATIVE	-1
desperationer	NEGATIVE	-1
desperationers	NEGATIVE	-1
desperation	NEGATIVE	-1
desperations	NEGATIVE	-1
desperat	NEGATIVE	-1
despoiler	NEGATIVE	-1
despotiska	NEGATIVE	-1
despotiskare	NEGATIVE	-1
despotiskares	NEGATIVE	-1
despotiskas	NEGATIVE	-1
despotiskastes	VERY NEGATIVE	1
despotiskaste	VERY NEGATIVE	1
despotiskasts	NEGATIVE	-1
despotiskast	VERY NEGATIVE	1
despotiske	NEGATIVE	-1
despotiskes	NEGATIVE	-1
despotisk	NEGATIVE	-1
despotisks	NEGATIVE	-1
despotiskt	NEGATIVE	-1
despotiskts	NEGATIVE	-1
despotism	NEGATIVE	-1
despot	NEGATIVE	-1
dessvärre	NEGATIVE	-1
